Epoch,Accuracy,TrainLoss
1253,93.75,0.203096
1254,100,0.0647964
1255,96.875,0.114155
1256,100,0.0793354
1257,96.875,0.0762702
1258,96.875,0.0824326
1259,96.875,0.0907602
1260,93.75,0.256588
1261,96.875,0.0431917
1262,96.875,0.202234
1263,96.875,0.166179
1264,100,0.0149834
1265,96.875,0.141166
1266,100,0.0637079
1267,96.875,0.112532
1268,96.875,0.076563
1269,96.875,0.142582
1270,90.625,0.146504
1271,90.625,0.203171
1272,100,0.0102664
1273,93.75,0.184895
1274,96.875,0.263751
1275,100,0.0278374
1276,96.875,0.117917
1277,100,0.0169356
1278,93.75,0.157331
1279,100,0.015123
1280,96.875,0.133275
1281,90.625,0.307832
1282,96.875,0.205463
1283,96.875,0.156888
1284,100,0.0768883
1285,93.75,0.160891
1286,96.875,0.0295719
1287,96.875,0.0731568
1288,90.625,0.164951
1289,96.875,0.100393
1290,93.75,0.238818
1291,90.625,0.261152
1292,93.75,0.278994
1293,96.875,0.124565
1294,93.75,0.118451
1295,90.625,0.246362
1296,93.75,0.229459
1297,96.875,0.24653
1298,93.75,0.0786825
1299,96.875,0.183924
1300,96.875,0.126639
1301,90.625,0.169485
1302,96.875,0.0685808
1303,96.875,0.0902312
1304,93.75,0.172992
1305,96.875,0.143672
1306,93.75,0.150312
1307,96.875,0.0739897
1308,96.875,0.0975566
1309,96.875,0.114567
1310,96.875,0.132411
1311,93.75,0.203363
1312,96.875,0.0828829
1313,96.875,0.157144
1314,93.75,0.233071
1315,96.875,0.112013
1316,100,0.0459481
1317,100,0.0835629
1318,100,0.0282017
1319,96.875,0.140716
1320,96.875,0.0729665
1321,100,0.0382176
1322,100,0.0273694
1323,96.875,0.0966453
1324,96.875,0.399955
1325,100,0.0485453
1326,90.625,0.163576
1327,84.375,0.493184
1328,93.75,0.251908
1329,84.375,0.685188
1330,93.75,0.117306
1331,96.875,0.293166
1332,100,0.0167674
1333,100,0.0637161
1334,90.625,0.208197
1335,93.75,0.230861
1336,100,0.0312442
1337,96.875,0.20515
1338,96.875,0.109576
1339,93.75,0.239153
1340,96.875,0.244892
1341,96.875,0.134339
1342,93.75,0.33192
1343,90.625,0.230764
1344,96.875,0.129937
1345,96.875,0.179252
1346,96.875,0.177491
1347,93.75,0.152322
1348,96.875,0.131831
1349,96.875,0.0587232
1350,96.875,0.103984
1351,100,0.0898168
1352,93.75,0.180544
1353,96.875,0.0446624
1354,100,0.0161047
1355,93.75,0.224259
1356,100,0.0398439
1357,100,0.0255923
1358,96.875,0.180885
1359,96.875,0.102556
1360,100,0.0246951
1361,96.875,0.174651
1362,93.75,0.283015
1363,96.875,0.0898533
1364,96.875,0.0562546
1365,93.75,0.552735
1366,96.875,0.143926
1367,100,0.00805316
1368,100,0.0156217
1369,96.875,0.0737262
1370,96.875,0.0801545
1371,100,0.0393248
1372,93.75,0.30192
1373,100,0.0378496
1374,96.875,0.161424
1375,90.625,0.255743
1376,100,0.0310675
1377,96.875,0.0604017
1378,87.5,0.189197
1379,93.75,0.160404
1380,96.875,0.0977532
1381,100,0.0566609
1382,96.875,0.0520411
1383,96.875,0.0943882
1384,93.75,0.148109
1385,96.875,0.117313
1386,96.875,0.0815236
1387,96.875,0.283132
1388,100,0.0249802
1389,96.875,0.135678
1390,96.875,0.251848
1391,93.75,0.171719
1392,96.875,0.0568818
1393,96.875,0.0758044
1394,100,0.0244137
1395,96.875,0.0867494
1396,93.75,0.12737
1397,96.875,0.112428
1398,100,0.0586388
1399,96.875,0.115859
1400,100,0.0213746
1401,96.875,0.164529
1402,96.875,0.218892
1403,96.875,0.159183
1404,93.75,0.20111
1405,93.75,0.149785
1406,90.625,0.239805
1407,93.75,0.169717
1408,100,0.058667
1409,93.75,0.149344
1410,93.75,0.126029
1411,96.875,0.256575
1412,96.875,0.116792
1413,93.75,0.183707
1414,96.875,0.134728
1415,87.5,0.198879
1416,100,0.0216464
1417,100,0.0199596
1418,90.625,0.160162
1419,96.875,0.0546239
1420,93.75,0.253156
1421,93.75,0.177856
1422,100,0.0519552
1423,87.5,0.267679
1424,96.875,0.0512755
1425,93.75,0.284286
1426,93.75,0.42009
1427,96.875,0.066624
1428,96.875,0.0892447
1429,100,0.027688
1430,100,0.0532947
1431,96.875,0.145872
1432,90.625,0.395328
1433,100,0.0520795
1434,96.875,0.197007
1435,93.75,0.215987
1436,100,0.0497061
1437,93.75,0.185989
1438,96.875,0.0452435
1439,87.5,0.202093
1440,96.875,0.196569
1441,93.75,0.217255
1442,84.375,0.321132
1443,96.875,0.079031
1444,100,0.048344
1445,100,0.0232858
1446,84.375,0.59493
1447,87.5,0.353518
1448,93.75,0.228099
1449,96.875,0.202962
1450,90.625,0.202232
1451,93.75,0.292926
1452,96.875,0.135076
1453,100,0.0588056
1454,100,0.0358244
1455,96.875,0.0600497
1456,93.75,0.160733
1457,93.75,0.132761
1458,100,0.073579
1459,100,0.0246438
1460,96.875,0.144822
1461,93.75,0.258443
1462,96.875,0.0962355
1463,96.875,0.110207
1464,100,0.0324741
1465,96.875,0.160956
1466,96.875,0.0867689
1467,96.875,0.0915045
1468,100,0.0500136
1469,93.75,0.129823
1470,90.625,0.241087
1471,100,0.0217229
1472,100,0.0502398
1473,100,0.0504092
1474,93.75,0.143919
1475,100,0.0258352
1476,90.625,0.26115
1477,87.5,0.387635
1478,87.5,0.328828
1479,93.75,0.113027
1480,93.75,0.256332
1481,96.875,0.142422
1482,93.75,0.18575
1483,96.875,0.0717425
1484,90.625,0.285725
1485,100,0.05197
1486,100,0.0385154
1487,96.875,0.0923776
1488,87.5,0.645199
1489,96.875,0.0824755
1490,93.75,0.177814
1491,90.625,0.336541
1492,100,0.0694771
1493,93.75,0.210301
1494,100,0.0451828
1495,100,0.0135707
1496,96.875,0.149404
1497,96.875,0.121403
1498,90.625,0.373566
1499,96.875,0.211663
1500,93.75,0.0996348
1501,90.625,0.14507
1502,100,0.0737955
1503,93.75,0.0909576
1504,96.875,0.229227
1505,96.875,0.10286
1506,100,0.0170214
1507,100,0.0172877
1508,96.875,0.0938751
1509,93.75,0.20189
1510,100,0.0836298
1511,96.875,0.0791452
1512,87.5,0.267574
1513,96.875,0.110497
1514,100,0.0067252
1515,96.875,0.125576
1516,96.875,0.0749361
1517,93.75,0.1797
1518,100,0.0391687
1519,93.75,0.168455
1520,96.875,0.0323105
1521,90.625,0.282523
1522,96.875,0.0518739
1523,96.875,0.0816505
1524,100,0.0234833
1525,96.875,0.0361366
1526,96.875,0.0692415
1527,93.75,0.13201
1528,96.875,0.0472586
1529,96.875,0.126042
1530,87.5,0.463266
1531,90.625,0.434595
1532,87.5,0.420519
1533,93.75,0.276257
1534,93.75,0.300369
1535,96.875,0.132493
1536,93.75,0.106634
1537,96.875,0.0742339
1538,90.625,0.216492
1539,84.375,0.230686
1540,96.875,0.12282
1541,96.875,0.103453
1542,96.875,0.062556
1543,100,0.00872725
1544,100,0.0265516
1545,96.875,0.118558
1546,96.875,0.114513
1547,78.125,0.491857
1548,81.25,0.475557
1549,87.5,0.384178
1550,87.5,0.360664
1551,93.75,0.115766
1552,93.75,0.202419
1553,93.75,0.20757
1554,96.875,0.0685216
1555,93.75,0.201068
1556,100,0.0325134
1557,100,0.0341687
1558,93.75,0.152884
1559,96.875,0.151114
1560,84.375,1.23542
1561,96.875,0.0877299
1562,96.875,0.0967496
1563,96.875,0.186625
1564,100,0.0226974
1565,100,0.050303
1566,96.875,0.190364
1567,96.875,0.122307
1568,100,0.0629556
1569,90.625,0.117094
1570,90.625,0.551348
1571,93.75,0.123887
1572,96.875,0.0679759
1573,93.75,0.271474
1574,90.625,0.19506
1575,93.75,0.251372
1576,81.25,0.553548
1577,93.75,0.112847
1578,100,0.0436456
1579,93.75,0.401536
1580,100,0.0522337
1581,90.625,0.213092
1582,100,0.0236368
1583,90.625,0.201796
1584,96.875,0.0690174
1585,90.625,0.310486
1586,100,0.0621913
1587,96.875,0.146264
1588,100,0.061057
1589,96.875,0.0984742
1590,96.875,0.0353325
1591,100,0.079282
1592,100,0.0449814
1593,96.875,0.067176
1594,93.75,0.165817
1595,100,0.0212074
1596,96.875,0.0535806
1597,100,0.0530023
1598,96.875,0.178972
1599,90.625,0.228444
1600,100,0.0628962
1601,93.75,0.175617
1602,96.875,0.12399
1603,93.75,0.250575
1604,96.875,0.146732
1605,90.625,0.158619
1606,100,0.0123793
1607,93.75,0.117022
1608,96.875,0.0511489
1609,93.75,0.154103
1610,100,0.00583974
1611,90.625,0.361776
1612,100,0.00824424
1613,96.875,0.25494
1614,93.75,0.133966
1615,100,0.0277715
1616,96.875,0.230087
1617,96.875,0.178994
1618,96.875,0.178594
1619,100,0.0482204
1620,100,0.00863623
1621,96.875,0.0509935
1622,96.875,0.0731482
1623,100,0.0182933
1624,93.75,0.159704
1625,90.625,0.212971
1626,96.875,0.0676926
1627,96.875,0.107971
1628,96.875,0.124198
1629,96.875,0.119969
1630,90.625,0.360405
1631,93.75,0.16933
1632,100,0.0571933
1633,93.75,0.190292
1634,96.875,0.0514177
1635,96.875,0.0825785
1636,93.75,0.123385
1637,96.875,0.0562684
1638,93.75,0.110698
1639,93.75,0.120263
1640,100,0.0818275
1641,100,0.0147782
1642,96.875,0.049545
1643,96.875,0.0642241
1644,100,0.0179023
1645,96.875,0.0544459
1646,96.875,0.0660881
1647,96.875,0.139752
1648,93.75,0.204135
1649,90.625,0.188211
1650,96.875,0.0498045
1651,90.625,0.289426
1652,93.75,0.242755
1653,100,0.10532
1654,87.5,0.36636
1655,90.625,0.442374
1656,90.625,0.413161
1657,96.875,0.0773716
1658,96.875,0.108697
1659,100,0.0356453
1660,96.875,0.1236
1661,96.875,0.121431
1662,87.5,0.471446
1663,100,0.0334632
1664,96.875,0.16583
1665,100,0.0250872
1666,100,0.0211404
1667,96.875,0.0816286
1668,100,0.0181858
1669,100,0.0741908
1670,100,0.00831126
1671,93.75,0.151996
1672,93.75,0.182833
1673,96.875,0.166256
1674,93.75,0.191184
1675,93.75,0.199111
1676,93.75,0.20085
1677,90.625,0.214342
1678,93.75,0.215864
1679,100,0.0261417
1680,93.75,0.175902
1681,100,0.024557
1682,96.875,0.153484
1683,93.75,0.236022
1684,96.875,0.116918
1685,93.75,0.157896
1686,100,0.0245247
1687,90.625,0.188833
1688,93.75,0.179075
1689,96.875,0.080585
1690,93.75,0.114332
1691,93.75,0.168233
1692,100,0.0231744
1693,100,0.0115712
1694,93.75,0.244195
1695,100,0.00519498
1696,96.875,0.128574
1697,96.875,0.111612
1698,96.875,0.0951159
1699,100,0.00951525
1700,93.75,0.157298
1701,100,0.0491981
1702,96.875,0.0893737
1703,96.875,0.0471707
1704,96.875,0.223542
1705,96.875,0.126026
1706,96.875,0.131023
1707,96.875,0.0512407
1708,100,0.037659
1709,96.875,0.0818794
1710,96.875,0.0754502
1711,100,0.017719
1712,93.75,0.128119
1713,100,0.0256038
1714,96.875,0.0411662
1715,93.75,0.225303
1716,90.625,0.1886
1717,93.75,0.213866
1718,96.875,0.126526
1719,96.875,0.0823207
1720,96.875,0.0821541
1721,100,0.0769835
1722,96.875,0.0332453
1723,96.875,0.117129
1724,100,0.0247515
1725,93.75,0.172639
1726,96.875,0.0715878
1727,90.625,0.138776
1728,96.875,0.163921
1729,93.75,0.110249
1730,90.625,0.30961
1731,100,0.0211777
1732,100,0.0368164
1733,93.75,0.120162
1734,100,0.0344268
1735,93.75,0.31243
1736,100,0.0102595
1737,100,0.0148962
1738,96.875,0.0951556
1739,100,0.00670359
1740,100,0.057392
1741,100,0.00583416
1742,90.625,0.313953
1743,100,0.0415506
1744,93.75,0.122653
1745,96.875,0.0732261
1746,96.875,0.115146
1747,90.625,0.149441
1748,93.75,0.267756
1749,93.75,0.101983
1750,100,0.0143769
1751,93.75,0.162268
1752,96.875,0.0587764
1753,93.75,0.246352
1754,100,0.0187056
1755,96.875,0.0774621
1756,100,0.0822444
1757,93.75,0.117245
1758,96.875,0.172053
1759,96.875,0.0667087
1760,93.75,0.14019
1761,100,0.0614396
1762,96.875,0.0752449
1763,93.75,0.116652
1764,100,0.0168533
1765,93.75,0.258392
1766,96.875,0.186485
1767,100,0.0440453
1768,100,0.0134834
1769,96.875,0.105723
1770,96.875,0.0457683
1771,96.875,0.0981519
1772,96.875,0.0491393
1773,93.75,0.139163
1774,96.875,0.0686956
1775,96.875,0.0551723
1776,96.875,0.108233
1777,96.875,0.0847074
1778,96.875,0.105661
1779,100,0.0285855
1780,100,0.0032578
1781,100,0.0375767
1782,93.75,0.150458
1783,93.75,0.213185
1784,96.875,0.0576024
1785,100,0.0191078
1786,100,0.0116588
1787,96.875,0.0486649
1788,100,0.0222987
1789,100,0.0210047
1790,93.75,0.177947
1791,90.625,0.268042
1792,93.75,0.212231
1793,100,0.00609189
1794,96.875,0.085941
1795,100,0.0234615
1796,96.875,0.0837695
1797,96.875,0.114756
1798,100,0.0390589
1799,100,0.046599
1800,100,0.0183168
1801,90.625,0.115568
1802,93.75,0.21869
1803,96.875,0.088179
1804,96.875,0.105641
1805,93.75,0.118203
1806,93.75,0.204595
1807,96.875,0.0908094
1808,100,0.0482365
1809,96.875,0.0530726
1810,100,0.0361496
1811,96.875,0.0521349
1812,93.75,0.134178
1813,100,0.025176
1814,96.875,0.0731662
1815,90.625,0.200019
1816,96.875,0.121054
1817,100,0.0273063
1818,100,0.0139387
1819,100,0.0146344
1820,96.875,0.0606584
1821,96.875,0.0478254
1822,100,0.00743675
1823,100,0.016064
1824,96.875,0.0466005
1825,96.875,0.0853191
1826,96.875,0.0665035
1827,100,0.0149911
1828,96.875,0.0829191
1829,100,0.00685268
1830,100,0.00816096
1831,96.875,0.0380348
1832,100,0.040978
1833,90.625,0.204901
1834,96.875,0.0297679
1835,100,0.0164214
1836,100,0.00590763
1837,100,0.0115232
1838,93.75,0.177729
1839,96.875,0.170453
1840,96.875,0.230836
1841,96.875,0.0545787
1842,100,0.00588718
1843,100,0.00336954
1844,100,0.0049465
1845,100,0.00476589
1846,100,0.0219389
1847,100,0.00798416
1848,100,0.0086304
1849,100,0.0103151
1850,100,0.00357742
1851,100,0.0268829
1852,100,0.00749335
1853,93.75,0.19845
1854,90.625,0.316732
1855,93.75,0.172555
1856,90.625,0.202113
1857,100,0.0702777
1858,100,0.022119
1859,100,0.0112497
1860,100,0.00153073
1861,100,0.00232446
1862,100,0.0175307
1863,100,0.0164544
1864,100,0.0239659
1865,96.875,0.142926
1866,93.75,0.285067
1867,75,1.04782
1868,93.75,0.210682
1869,100,0.0402425
1870,96.875,0.0383758
1871,100,0.0107677
1872,100,0.00776369
1873,90.625,0.692565
1874,96.875,0.0938882
1875,100,0.0191104
