Epoch,Accuracy,TrainLoss
1287,93.75,0.192369
1288,93.75,0.108601
1289,100,0.0129237
1290,93.75,0.155441
1291,87.5,0.327468
1292,100,0.0275823
1293,87.5,0.694356
1294,100,0.0068086
1295,100,0.0308777
1296,87.5,0.499109
1297,100,0.0561363
1298,93.75,0.242749
1299,93.75,0.448409
1300,93.75,0.60485
1301,100,0.0685066
1302,93.75,0.231073
1303,100,0.0769444
1304,75,0.352676
1305,93.75,0.286388
1306,100,0.103849
1307,81.25,0.597748
1308,81.25,0.424263
1309,81.25,0.544317
1310,100,0.110294
1311,93.75,0.310662
1312,93.75,0.310992
1313,93.75,0.0809482
1314,100,0.0265012
1315,93.75,0.156837
1316,93.75,0.319338
1317,93.75,0.229355
1318,100,0.056536
1319,93.75,0.0945394
1320,87.5,0.249137
1321,93.75,0.58507
1322,93.75,0.125889
1323,93.75,0.312163
1324,100,0.00984464
1325,93.75,0.18665
1326,87.5,0.389667
1327,93.75,0.136025
1328,100,0.0801578
1329,100,0.0506637
1330,100,0.0103965
1331,93.75,0.138459
1332,93.75,0.375639
1333,100,0.0719821
1334,93.75,0.269136
1335,100,0.0773887
1336,100,0.10752
1337,100,0.0906086
1338,93.75,0.102225
1339,100,0.0892821
1340,93.75,0.172791
1341,93.75,0.229331
1342,93.75,0.121391
1343,100,0.00469329
1344,100,0.0276272
1345,100,0.0473552
1346,87.5,0.340129
1347,87.5,0.284064
1348,100,0.0174738
1349,93.75,0.100667
1350,81.25,0.513987
1351,87.5,0.68768
1352,93.75,0.0825009
1353,87.5,0.30602
1354,93.75,0.138941
1355,93.75,0.111115
1356,100,0.0817239
1357,93.75,0.201858
1358,93.75,0.15757
1359,93.75,0.294896
1360,100,0.0581637
1361,100,0.0107267
1362,100,0.0808138
1363,100,0.0304632
1364,100,0.0479943
1365,100,0.0543669
1366,100,0.0499443
1367,100,0.0346915
1368,100,0.00640156
1369,93.75,0.177946
1370,93.75,0.147094
1371,100,0.0385173
1372,87.5,0.31198
1373,93.75,0.243256
1374,87.5,0.480992
1375,100,0.0898702
1376,93.75,0.273485
1377,100,0.0143302
1378,93.75,0.135876
1379,87.5,0.18193
1380,93.75,0.159103
1381,100,0.0946384
1382,93.75,0.0945038
1383,87.5,0.578177
1384,87.5,0.572312
1385,87.5,0.347293
1386,93.75,0.133305
1387,93.75,0.220359
1388,81.25,0.521782
1389,93.75,0.555941
1390,93.75,0.163682
1391,100,0.0466573
1392,100,0.0749469
1393,93.75,0.221452
1394,100,0.0486211
1395,93.75,0.0850576
1396,93.75,0.24782
1397,100,0.0401029
1398,93.75,0.207331
1399,100,0.0421863
1400,100,0.0379064
1401,87.5,0.187154
1402,100,0.0431856
1403,87.5,0.307747
1404,100,0.0224311
1405,100,0.0417788
1406,75,0.772958
1407,68.75,1.05182
1408,87.5,0.277394
1409,81.25,0.494384
1410,87.5,0.608196
1411,87.5,0.400322
1412,93.75,0.137932
1413,81.25,0.488635
1414,100,0.047919
1415,93.75,0.204015
1416,93.75,0.170606
1417,87.5,0.210368
1418,93.75,0.134738
1419,100,0.0551472
1420,93.75,0.302016
1421,93.75,0.123486
1422,100,0.0504754
1423,81.25,0.427432
1424,93.75,0.260837
1425,93.75,0.119789
1426,87.5,0.469736
1427,93.75,0.143627
1428,100,0.078781
1429,100,0.0163109
1430,100,0.11604
1431,93.75,0.425266
1432,93.75,0.129599
1433,100,0.0484702
1434,100,0.0531423
1435,100,0.0254538
1436,100,0.0382628
1437,100,0.0462109
1438,100,0.0118317
1439,93.75,0.132594
1440,93.75,0.104558
1441,100,0.0199019
1442,100,0.0276126
1443,87.5,0.272038
1444,87.5,0.287213
1445,87.5,0.216178
1446,100,0.0356228
1447,93.75,0.11234
1448,100,0.0541219
1449,100,0.00831754
1450,87.5,0.242773
1451,81.25,0.363774
1452,100,0.0104681
1453,100,0.05379
1454,100,0.0250294
1455,87.5,0.245496
1456,100,0.0218174
1457,100,0.00845436
1458,100,0.0532572
1459,100,0.0666895
1460,87.5,0.223674
1461,100,0.0811975
1462,93.75,0.253781
1463,87.5,0.424127
1464,100,0.0492246
1465,100,0.030919
1466,100,0.0354172
1467,93.75,0.148799
1468,93.75,0.280071
1469,100,0.0497594
1470,93.75,0.232968
1471,100,0.0480144
1472,100,0.0624907
1473,100,0.0943336
1474,93.75,0.140896
1475,87.5,0.427829
1476,100,0.0580089
1477,87.5,0.357706
1478,100,0.0776266
1479,100,0.0349844
1480,87.5,0.214189
1481,93.75,0.149572
1482,87.5,0.160774
1483,81.25,0.431577
1484,87.5,0.473418
1485,93.75,0.331644
1486,93.75,0.127051
1487,100,0.1204
1488,100,0.0496482
1489,93.75,0.11493
1490,87.5,0.394769
1491,100,0.0362121
1492,100,0.118353
1493,93.75,0.174198
1494,100,0.0128079
1495,93.75,0.395759
1496,93.75,0.134824
1497,100,0.0532519
1498,87.5,0.933525
1499,93.75,0.076577
1500,93.75,0.201521
1501,100,0.0399264
1502,93.75,0.18435
1503,93.75,0.246263
1504,100,0.134454
1505,100,0.0436839
1506,87.5,0.191252
1507,100,0.0397526
1508,100,0.0600869
1509,100,0.0362885
1510,100,0.0204898
1511,100,0.0357928
1512,93.75,0.0713996
1513,100,0.0461317
1514,87.5,0.33054
1515,100,0.0304773
1516,93.75,0.170992
1517,87.5,0.256614
1518,87.5,0.541882
1519,100,0.0295308
1520,93.75,0.265321
1521,100,0.00425648
1522,93.75,0.117026
1523,100,0.0896057
1524,100,0.0114516
1525,100,0.0742976
1526,100,0.0531582
1527,87.5,0.413115
1528,100,0.0280118
1529,93.75,0.214636
1530,93.75,0.148813
1531,100,0.0655233
1532,93.75,0.204012
1533,93.75,0.257728
1534,100,0.0647835
1535,93.75,0.108324
1536,100,0.129574
1537,93.75,0.291181
1538,100,0.0309014
1539,87.5,0.375345
1540,87.5,0.225492
1541,100,0.0816317
1542,81.25,0.484146
1543,93.75,0.0921538
1544,87.5,0.185171
1545,93.75,0.099551
1546,93.75,0.256651
1547,100,0.0493235
1548,93.75,0.25435
1549,100,0.0338572
1550,87.5,0.665
1551,100,0.0137435
1552,93.75,0.249467
1553,100,0.0175331
1554,100,0.0786781
1555,100,0.0443192
1556,100,0.077365
1557,93.75,0.165982
1558,100,0.10965
1559,81.25,0.547117
1560,100,0.0240474
1561,100,0.0695575
1562,87.5,0.277828
1563,100,0.0373172
1564,100,0.0250639
1565,100,0.0124087
1566,100,0.0318346
1567,100,0.0383396
1568,93.75,0.107473
1569,81.25,0.391054
1570,93.75,0.0556918
1571,100,0.0462694
1572,100,0.0885319
1573,93.75,0.161936
1574,93.75,0.241162
1575,93.75,0.111018
1576,87.5,0.144426
1577,100,0.0390569
1578,93.75,0.155754
1579,100,0.081761
1580,100,0.0272004
1581,100,0.0236727
1582,93.75,0.191522
1583,93.75,0.0917426
1584,93.75,0.179945
1585,93.75,0.0782066
1586,100,0.00797231
1587,87.5,0.416461
1588,100,0.0119673
1589,100,0.0707699
1590,100,0.0160098
1591,100,0.0351104
1592,100,0.0768119
1593,87.5,0.636535
1594,100,0.0380668
1595,100,0.0342146
1596,100,0.0429765
1597,93.75,0.6233
1598,93.75,0.309437
1599,100,0.0698527
1600,100,0.0409791
1601,93.75,0.155065
1602,100,0.0793513
1603,93.75,0.152041
1604,93.75,0.18076
1605,93.75,0.392573
1606,100,0.0111323
1607,100,0.0122484
1608,100,0.0561385
1609,100,0.0567745
1610,81.25,0.38303
1611,100,0.0583867
1612,87.5,0.237532
1613,75,0.672513
1614,100,0.083133
1615,100,0.103251
1616,100,0.0668904
1617,93.75,0.212467
1618,93.75,0.132902
1619,100,0.0317899
1620,93.75,0.131252
1621,100,0.00995191
1622,81.25,0.31791
1623,87.5,0.187963
1624,100,0.0439621
1625,93.75,0.262716
1626,100,0.0220202
1627,93.75,0.100843
1628,100,0.0815204
1629,100,0.0745783
1630,87.5,0.419003
1631,100,0.0365998
1632,93.75,0.160148
1633,100,0.0886851
1634,100,0.0532398
1635,93.75,0.125873
1636,100,0.00634163
1637,93.75,0.12531
1638,93.75,0.13994
1639,93.75,0.270984
1640,100,0.033248
1641,100,0.00856721
1642,93.75,0.311536
1643,100,0.00599524
1644,87.5,0.30613
1645,100,0.023093
1646,100,0.00485443
1647,100,0.0320282
1648,81.25,0.493823
1649,93.75,0.336525
1650,87.5,0.467536
1651,93.75,0.237908
1652,100,0.0433915
1653,100,0.090877
1654,93.75,0.126803
1655,87.5,0.301502
1656,93.75,0.11068
1657,93.75,0.427297
1658,100,0.11645
1659,100,0.0558188
1660,93.75,0.102696
1661,93.75,0.545519
1662,93.75,0.0737726
1663,93.75,0.107184
1664,100,0.0927846
1665,75,0.87092
1666,87.5,0.131571
1667,100,0.0866923
1668,100,0.089216
1669,93.75,0.171626
1670,87.5,0.171837
1671,87.5,0.281313
1672,93.75,0.514735
1673,93.75,0.22734
1674,87.5,0.292921
1675,93.75,0.173464
1676,100,0.124628
1677,100,0.0372516
1678,87.5,0.304849
1679,93.75,0.371292
1680,93.75,0.196292
1681,87.5,0.649719
1682,93.75,0.164475
1683,100,0.0216929
1684,100,0.0569655
1685,100,0.026939
1686,100,0.0214805
1687,100,0.0325269
1688,100,0.0684636
1689,93.75,0.0959344
1690,100,0.0270597
1691,100,0.029348
1692,93.75,0.161672
1693,93.75,0.244544
1694,100,0.0506567
1695,87.5,0.259799
1696,100,0.100964
1697,100,0.0255312
1698,81.25,0.79801
1699,81.25,0.541409
1700,93.75,0.0999952
1701,100,0.0300759
1702,87.5,0.23501
1703,93.75,0.0988568
1704,75,0.660636
1705,100,0.00471544
1706,93.75,0.1281
1707,100,0.102063
1708,100,0.112419
1709,100,0.0290407
1710,100,0.0863074
1711,93.75,0.138186
1712,100,0.00674426
1713,100,0.0436672
1714,100,0.05617
1715,100,0.110613
1716,93.75,0.1555
1717,87.5,0.321128
1718,100,0.0165717
1719,81.25,0.343098
1720,100,0.102294
1721,93.75,0.186616
1722,93.75,0.149677
1723,93.75,0.0656523
1724,93.75,0.183883
1725,100,0.0227784
1726,87.5,0.352125
1727,93.75,0.45648
1728,93.75,0.11573
1729,87.5,0.192489
1730,93.75,0.230385
1731,100,0.0219468
1732,87.5,0.197854
1733,100,0.0819182
1734,93.75,0.199156
1735,100,0.0218328
1736,100,0.0494398
1737,93.75,0.286949
1738,87.5,0.184922
1739,100,0.104333
1740,100,0.0537813
1741,93.75,0.472292
1742,100,0.0181322
1743,100,0.0745628
1744,100,0.0267468
1745,100,0.0740409
1746,93.75,0.13716
1747,100,0.0409033
1748,87.5,0.236347
1749,100,0.0416575
1750,100,0.0832998
1751,93.75,0.243579
1752,100,0.00924029
1753,100,0.0195376
1754,93.75,0.173913
1755,93.75,0.178405
1756,93.75,0.246159
1757,87.5,0.114501
1758,100,0.00350096
1759,87.5,0.28093
1760,93.75,0.148842
1761,93.75,0.17076
1762,100,0.0413131
1763,100,0.0459404
1764,100,0.0255418
1765,93.75,0.231961
1766,100,0.0181199
1767,93.75,0.132522
1768,87.5,0.184857
1769,93.75,0.0607092
1770,100,0.0388492
1771,100,0.00762073
1772,100,0.0123531
1773,87.5,0.743732
1774,75,0.452893
1775,87.5,0.412723
1776,93.75,0.126134
1777,87.5,0.239782
1778,100,0.0260481
1779,100,0.039946
1780,93.75,0.0976297
1781,93.75,0.391943
1782,100,0.0415579
1783,93.75,0.110872
1784,93.75,0.212548
1785,93.75,0.459526
1786,100,0.0689172
1787,93.75,0.184975
1788,93.75,0.195021
1789,93.75,0.31857
1790,93.75,0.182678
1791,81.25,1.01145
1792,100,0.117547
1793,100,0.0281789
1794,100,0.0404064
1795,87.5,0.422408
1796,100,0.0568871
1797,100,0.0117574
1798,100,0.0418614
1799,93.75,0.170418
1800,100,0.0493403
1801,93.75,0.234413
1802,100,0.0216614
1803,100,0.113359
1804,87.5,0.202783
1805,100,0.0485041
1806,100,0.0261979
1807,93.75,0.164361
1808,100,0.111658
1809,87.5,0.219291
1810,100,0.212396
1811,100,0.03798
1812,93.75,0.225542
1813,100,0.0412121
1814,93.75,0.138662
1815,100,0.0324702
1816,100,0.119766
1817,100,0.112815
1818,100,0.0407213
1819,93.75,0.129196
1820,93.75,0.076614
1821,87.5,0.759962
1822,100,0.0944587
1823,93.75,0.131227
1824,87.5,0.20545
1825,93.75,0.138457
1826,87.5,0.324038
1827,93.75,0.191026
1828,93.75,0.124559
1829,100,0.032319
1830,93.75,0.0580396
1831,93.75,0.307846
1832,87.5,0.394036
1833,93.75,0.264448
1834,93.75,0.194829
1835,93.75,0.10502
1836,100,0.100925
1837,87.5,0.163197
1838,100,0.0354934
1839,100,0.028892
1840,93.75,0.474176
1841,93.75,0.21607
1842,93.75,0.131089
1843,87.5,0.32375
1844,93.75,0.100094
1845,100,0.046226
1846,100,0.0347193
1847,100,0.0547555
1848,100,0.0444053
1849,93.75,0.155194
1850,93.75,0.113732
1851,93.75,0.0795047
1852,100,0.0536383
1853,93.75,0.134855
1854,100,0.0632962
1855,93.75,0.252868
1856,100,0.0208395
1857,93.75,0.219216
1858,87.5,0.239071
1859,93.75,0.153452
1860,93.75,0.194217
1861,100,0.0399743
1862,100,0.0916068
1863,100,0.0506907
1864,100,0.0496462
1865,81.25,0.389889
1866,93.75,0.109591
1867,100,0.14125
1868,100,0.0582386
1869,100,0.0811486
1870,100,0.0196173
1871,75,0.326903
1872,93.75,0.149663
1873,93.75,0.266528
1874,100,0.0309731
1875,93.75,0.177638
1876,93.75,0.135469
1877,87.5,0.20208
1878,93.75,0.207105
1879,87.5,0.445734
1880,100,0.0396417
1881,87.5,0.204286
1882,100,0.111135
1883,87.5,0.256522
1884,100,0.112041
1885,93.75,0.245962
1886,100,0.00439435
1887,93.75,0.187762
1888,100,0.0325569
1889,93.75,0.303941
1890,100,0.0421873
1891,100,0.0660343
1892,87.5,0.301642
1893,100,0.0393505
1894,93.75,0.0753917
1895,93.75,0.233466
1896,100,0.0287306
1897,93.75,0.119416
1898,100,0.0401925
1899,100,0.0277975
1900,100,0.011279
1901,100,0.027301
1902,87.5,0.388994
1903,100,0.0163353
1904,93.75,0.115359
1905,93.75,0.0981361
1906,93.75,0.118148
1907,93.75,0.30218
1908,93.75,0.195085
1909,100,0.0209432
1910,93.75,0.151331
1911,93.75,0.144247
1912,87.5,0.182133
1913,93.75,0.13645
1914,100,0.0880192
1915,93.75,0.20708
1916,100,0.0623071
1917,81.25,0.256938
1918,100,0.0308295
1919,93.75,0.19883
1920,100,0.0146957
1921,93.75,0.147812
1922,87.5,0.255673
1923,100,0.0142963
1924,93.75,0.141125
1925,100,0.0289859
1926,93.75,0.119983
1927,100,0.00788958
1928,87.5,0.160546
1929,93.75,0.139014
1930,100,0.0470516
1931,100,0.0638446
1932,93.75,0.254345
1933,100,0.0491399
1934,100,0.0639855
1935,100,0.0692924
1936,87.5,0.355972
1937,100,0.0359152
1938,100,0.0475837
1939,100,0.089349
1940,100,0.0317052
1941,93.75,0.201796
1942,87.5,0.368393
1943,93.75,0.119432
1944,93.75,0.276989
1945,93.75,0.161304
1946,93.75,0.398334
1947,100,0.00789312
1948,100,0.0588115
1949,100,0.0282389
1950,81.25,0.968274
1951,100,0.0438765
1952,100,0.00941518
1953,100,0.0114826
1954,87.5,0.200248
1955,87.5,0.16755
1956,93.75,0.262135
1957,87.5,0.57828
1958,100,0.0256566
1959,100,0.0200578
1960,87.5,0.575575
1961,87.5,0.293662
1962,93.75,0.110586
1963,100,0.0675022
1964,87.5,0.160592
1965,93.75,0.177853
1966,87.5,0.304816
1967,100,0.106584
1968,100,0.0586554
1969,100,0.0076687
1970,100,0.0496785
1971,100,0.0305837
1972,100,0.063208
1973,87.5,0.223103
1974,93.75,0.151643
1975,93.75,0.253656
1976,93.75,0.172168
1977,100,0.0533625
1978,93.75,0.158089
1979,87.5,0.547966
1980,87.5,0.57313
1981,93.75,0.203524
1982,81.25,0.446179
1983,93.75,0.45619
1984,93.75,0.116924
1985,93.75,0.163834
1986,100,0.0445965
1987,93.75,0.207234
1988,93.75,0.161311
1989,100,0.0411484
1990,100,0.0150018
1991,75,0.562576
1992,100,0.0124584
1993,100,0.0890129
1994,100,0.0193333
1995,100,0.0169439
1996,100,0.0333756
1997,100,0.0191281
1998,87.5,0.639949
1999,100,0.0104911
2000,81.25,0.277575
2001,100,0.0598897
2002,81.25,0.418424
2003,93.75,0.172121
2004,93.75,0.0972479
2005,100,0.0364416
2006,100,0.00881915
2007,87.5,0.215035
2008,93.75,0.201206
2009,87.5,0.365575
2010,93.75,0.144719
2011,93.75,0.28653
2012,93.75,0.121197
2013,93.75,0.0879467
2014,100,0.0296578
2015,93.75,0.129526
2016,87.5,0.340995
2017,100,0.0628137
2018,81.25,0.480099
2019,93.75,0.0640873
2020,93.75,0.111415
2021,93.75,0.155829
2022,81.25,0.345516
2023,93.75,0.112599
2024,93.75,0.416222
2025,93.75,0.145792
2026,93.75,0.184395
2027,87.5,0.74064
2028,93.75,0.0939158
2029,93.75,0.135177
2030,87.5,0.226571
2031,100,0.0319525
2032,87.5,0.256171
2033,100,0.0101415
2034,100,0.00852451
2035,93.75,0.0600509
2036,93.75,0.294866
2037,100,0.00217299
2038,100,0.0133393
2039,100,0.013356
2040,100,0.0205918
2041,100,0.023081
2042,87.5,0.462475
2043,93.75,0.119874
2044,100,0.0249536
2045,93.75,0.0581383
2046,100,0.0443301
2047,93.75,0.191242
2048,100,0.05422
2049,93.75,0.397209
2050,100,0.0270733
2051,93.75,0.232049
2052,93.75,0.243952
2053,87.5,0.152891
2054,100,0.0658105
2055,100,0.0788905
2056,93.75,0.173997
2057,93.75,0.158435
2058,100,0.0900829
2059,100,0.00865069
2060,100,0.047285
2061,100,0.0250483
2062,100,0.00366518
2063,93.75,0.144538
2064,93.75,0.153469
2065,100,0.0340312
2066,93.75,0.10877
2067,87.5,0.442072
2068,100,0.0193302
2069,93.75,0.189061
2070,100,0.019534
2071,100,0.0323943
2072,93.75,0.128301
2073,93.75,0.139199
2074,100,0.0617474
2075,100,0.0443718
2076,93.75,0.0960845
2077,100,0.044656
2078,93.75,0.301007
2079,100,0.0145228
2080,100,0.0138007
2081,100,0.0651881
2082,93.75,0.54817
2083,100,0.00293625
2084,93.75,0.233283
2085,93.75,0.161076
2086,87.5,0.232721
2087,93.75,0.377521
2088,100,0.0088197
2089,87.5,0.13588
2090,100,0.0621497
2091,93.75,0.15269
2092,100,0.0565976
2093,100,0.0453582
2094,100,0.011384
2095,75,0.439826
2096,100,0.0128349
2097,100,0.0182671
2098,93.75,0.107798
2099,100,0.0531749
2100,100,0.0853918
2101,87.5,0.129173
2102,93.75,0.11305
2103,100,0.0106559
2104,100,0.0269629
2105,100,0.0245603
2106,93.75,0.563145
2107,100,0.0565868
2108,93.75,0.100813
2109,100,0.0245022
2110,93.75,0.222076
2111,93.75,0.630837
2112,87.5,0.309569
2113,100,0.0178686
2114,100,0.0133774
2115,100,0.0310669
2116,100,0.00446123
2117,87.5,0.299572
2118,100,0.00360498
2119,100,0.0219451
2120,100,0.0207897
2121,100,0.0812363
2122,100,0.0243537
2123,100,0.0340708
2124,100,0.045671
2125,100,0.0175411
2126,93.75,0.21763
2127,100,0.0262481
2128,100,0.0415537
2129,81.25,0.615776
2130,100,0.079635
2131,100,0.0390598
2132,100,0.0282367
2133,87.5,0.142295
2134,100,0.0244312
2135,100,0.0221185
2136,100,0.00635479
2137,93.75,0.198713
2138,93.75,0.235459
2139,100,0.0267121
2140,100,0.0250504
2141,100,0.0291707
2142,93.75,0.154191
2143,100,0.00437884
2144,100,0.0481786
2145,100,0.0516617
2146,100,0.034789
2147,100,0.00656494
2148,100,0.0432566
2149,100,0.00531478
2150,100,0.0956965
2151,87.5,1.0859
2152,93.75,0.0773778
2153,100,0.058005
2154,100,0.0378156
2155,93.75,0.11741
2156,100,0.0337495
2157,93.75,0.363223
2158,100,0.0612535
2159,93.75,0.198132
2160,100,0.0702273
2161,93.75,0.15609
2162,93.75,0.171646
2163,100,0.0164156
2164,93.75,0.216182
2165,100,0.00811498
2166,100,0.0291122
2167,81.25,0.417996
2168,81.25,0.460876
2169,100,0.0606984
2170,81.25,0.380054
2171,100,0.0108008
2172,93.75,0.274303
2173,87.5,0.407837
2174,93.75,0.203767
2175,100,0.0352402
2176,87.5,0.220691
2177,87.5,0.232088
2178,93.75,0.101472
2179,93.75,0.258909
2180,100,0.0485006
2181,100,0.0269397
2182,93.75,0.317054
2183,93.75,0.230365
2184,93.75,0.134211
2185,93.75,0.0954789
2186,93.75,0.0925599
2187,93.75,0.0910214
2188,100,0.0232705
2189,100,0.0216087
2190,100,0.0695161
2191,93.75,0.283891
2192,87.5,0.23103
2193,100,0.02098
2194,93.75,0.164764
2195,93.75,0.0817184
2196,100,0.067132
2197,93.75,0.30668
2198,100,0.0504151
2199,93.75,0.126831
2200,100,0.0336709
2201,93.75,0.276108
2202,100,0.101908
2203,93.75,0.561659
2204,100,0.064443
2205,100,0.0209351
2206,100,0.0182196
2207,100,0.109363
2208,100,0.0518868
2209,100,0.0550868
2210,100,0.0760772
2211,93.75,0.177364
2212,93.75,0.134266
2213,93.75,0.160528
2214,100,0.107767
2215,100,0.0328766
2216,93.75,0.0632692
2217,93.75,0.411776
2218,93.75,0.711793
2219,100,0.0328485
2220,93.75,0.0954555
2221,100,0.0294861
2222,93.75,0.177249
2223,100,0.0821168
2224,93.75,0.0873019
2225,93.75,0.0726182
2226,100,0.045211
2227,93.75,0.563509
2228,93.75,0.194146
2229,93.75,0.0579853
2230,93.75,0.0791655
2231,93.75,0.231744
2232,100,0.00811398
2233,100,0.0392273
2234,93.75,0.109825
2235,87.5,0.13592
2236,87.5,0.350023
2237,100,0.0157774
2238,87.5,0.156215
2239,100,0.0174101
2240,100,0.00335451
2241,87.5,0.264489
2242,100,0.0732098
2243,100,0.0189662
2244,100,0.00923367
2245,81.25,0.349863
2246,93.75,0.0864574
2247,93.75,0.148339
2248,100,0.0333597
2249,100,0.014254
2250,93.75,0.0858556
2251,93.75,0.155473
2252,100,0.0415773
2253,87.5,0.179554
2254,100,0.0557102
2255,93.75,0.210074
2256,100,0.0215705
2257,93.75,0.369605
2258,87.5,0.456478
2259,100,0.0636707
2260,87.5,0.417989
2261,93.75,0.180395
2262,100,0.00321377
2263,100,0.00227179
2264,87.5,0.589579
2265,93.75,0.269409
2266,100,0.0207627
2267,100,0.105773
2268,100,0.0134509
2269,93.75,0.0557282
2270,100,0.0154126
2271,100,0.0243223
2272,93.75,0.0942225
2273,87.5,0.148494
2274,100,0.038184
2275,93.75,0.263899
2276,93.75,0.152518
2277,93.75,0.303118
2278,93.75,0.467079
2279,100,0.071319
2280,100,0.0389409
2281,87.5,0.312417
2282,100,0.0193644
2283,93.75,0.0900284
2284,100,0.00515833
2285,100,0.0489801
2286,100,0.0188512
2287,100,0.0380024
2288,93.75,0.192085
2289,100,0.0218318
2290,100,0.00793408
2291,93.75,0.203515
2292,100,0.0370612
2293,100,0.0153998
2294,100,0.0119729
2295,93.75,0.250599
2296,93.75,0.130689
2297,93.75,0.354425
2298,93.75,0.223251
2299,93.75,0.201007
2300,100,0.00290083
2301,100,0.0407159
2302,87.5,0.274192
2303,87.5,0.250279
2304,87.5,0.219105
2305,93.75,0.134058
2306,87.5,0.178963
2307,87.5,0.262394
2308,100,0.00852476
2309,87.5,0.268197
2310,100,0.0181371
2311,100,0.00292683
2312,93.75,0.267829
2313,100,0.0196768
2314,100,0.0273178
2315,87.5,0.547161
2316,87.5,0.291022
2317,87.5,0.575543
2318,75,0.377725
2319,100,0.0165078
2320,93.75,0.325589
2321,93.75,0.153937
2322,100,0.0513037
2323,87.5,0.256975
2324,100,0.0712009
2325,100,0.0286144
2326,100,0.0269196
2327,100,0.0117348
2328,100,0.019543
2329,93.75,0.0883706
2330,100,0.0286584
2331,93.75,0.408456
2332,100,0.0521246
2333,93.75,0.14436
2334,100,0.0477749
2335,81.25,0.794389
2336,93.75,0.337138
2337,93.75,0.414035
2338,93.75,0.17994
2339,100,0.0434662
2340,93.75,0.222678
2341,93.75,0.334194
2342,93.75,0.381871
2343,93.75,0.362584
2344,93.75,0.123791
2345,100,0.044416
2346,93.75,0.0969613
2347,87.5,0.223513
2348,87.5,0.556016
2349,100,0.052077
2350,93.75,0.155267
2351,100,0.0454222
2352,100,0.00705987
2353,100,0.124856
2354,93.75,0.137986
2355,100,0.0163815
2356,93.75,0.282383
2357,93.75,0.197901
2358,100,0.0796285
2359,87.5,0.358646
2360,87.5,0.180681
2361,100,0.0358002
2362,87.5,0.180515
2363,100,0.00808595
2364,87.5,0.475227
2365,87.5,0.582621
2366,100,0.0426305
2367,100,0.0171771
2368,100,0.0210797
2369,100,0.010196
2370,93.75,0.122705
2371,93.75,0.201178
2372,100,0.0532967
2373,87.5,0.162752
2374,100,0.0342046
2375,93.75,0.270787
2376,93.75,0.141371
2377,87.5,0.321734
2378,100,0.0193699
2379,93.75,0.18371
2380,100,0.0202351
2381,100,0.0329684
2382,100,0.00479359
2383,100,0.0283341
2384,93.75,0.239034
2385,100,0.06149
2386,100,0.00789379
2387,100,0.0516834
2388,100,0.0375777
2389,100,0.0444297
2390,93.75,0.10359
2391,87.5,0.268775
2392,100,0.0686979
2393,93.75,0.13839
2394,100,0.0444585
2395,93.75,0.128046
2396,93.75,0.173408
2397,100,0.0261737
2398,100,0.0117077
2399,75,0.337387
2400,100,0.0661106
2401,93.75,0.255978
2402,93.75,0.118935
2403,100,0.00817403
2404,100,0.0585222
2405,100,0.0186925
2406,100,0.0396987
2407,100,0.0212621
2408,81.25,0.589154
2409,100,0.00740818
2410,100,0.00623187
2411,93.75,0.0951132
2412,87.5,0.294537
2413,93.75,0.469648
2414,100,0.0428341
2415,93.75,0.106137
2416,100,0.024887
2417,100,0.0195326
2418,93.75,0.177705
2419,87.5,0.434752
2420,100,0.0233257
2421,100,0.0213126
2422,93.75,0.182476
2423,93.75,0.229112
2424,93.75,0.187875
2425,100,0.0293237
2426,100,0.00855947
2427,100,0.0126795
2428,93.75,0.0851825
2429,93.75,0.0651068
2430,93.75,0.162311
2431,100,0.0581509
2432,100,0.0256989
2433,93.75,0.473124
2434,100,0.043295
2435,100,0.0165716
2436,100,0.0304628
2437,100,0.044887
2438,100,0.00281826
2439,100,0.00735702
2440,93.75,0.323687
2441,100,0.0196959
2442,93.75,0.0607227
2443,100,0.0133168
2444,100,0.0122116
2445,100,0.0707505
2446,100,0.0620982
2447,100,0.127752
2448,100,0.00983589
2449,100,0.00415945
2450,93.75,0.747454
2451,100,0.0307371
2452,93.75,0.0745097
2453,93.75,0.0737978
2454,93.75,0.173613
2455,93.75,0.121739
2456,81.25,0.463652
2457,87.5,0.366004
2458,93.75,0.49103
2459,93.75,0.11177
2460,93.75,0.194391
2461,93.75,0.076199
2462,81.25,0.436864
2463,93.75,0.24946
2464,87.5,0.512253
2465,93.75,0.216535
2466,100,0.0405638
2467,93.75,0.232803
2468,87.5,0.419492
2469,93.75,0.169935
2470,100,0.0181875
2471,100,0.0803649
2472,100,0.092561
2473,93.75,0.311377
2474,100,0.0138386
2475,93.75,0.1163
2476,93.75,0.0961329
2477,87.5,0.195475
2478,93.75,0.162629
2479,87.5,0.34203
2480,100,0.100012
2481,100,0.0382421
2482,93.75,0.111494
2483,100,0.0685066
2484,93.75,0.146972
2485,93.75,0.15171
2486,87.5,0.30338
2487,87.5,0.445286
2488,93.75,0.148523
2489,100,0.0640987
2490,100,0.0458214
2491,93.75,0.174119
2492,93.75,0.240016
2493,93.75,0.224548
2494,100,0.0721751
2495,93.75,0.0884822
2496,100,0.032929
2497,81.25,0.57295
2498,100,0.0397812
2499,87.5,0.168398
2500,100,0.112355
2501,100,0.016972
2502,87.5,0.226331
2503,93.75,0.224822
